COMPANY_NK;LEDGER;BUDGET_NK;PROFIT_CENTER_NK;ACCOUNT_NK;PERIOD_START_DATE_NK;PERIOD_END_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;BALANCE;DEBIT_LOCAL;CREDIT_LOCAL;BALANCE_LOCAL;BUDGET_AMOUNT;BUDGET_AMOUNT_LOCAL
01;GL;Unspecified;01;01-01-1000-01;2007/06/01;2007/06/30;USD;50000;0;-2637104.6;50000;0;-2637104.6;0;0
01;GL;Unspecified;01;01-01-6550-01;2007/08/01;2007/08/31;USD;100;0;-100;100;0;-100;0;0
01;GL;Unspecified;01;01-01-6550-01;2007/09/01;2007/09/30;USD;100;0;-200;100;0;-200;0;0
01;GL;Unspecified;01;01-01-6550-01;2007/10/01;2007/10/31;USD;0;0;-200;0;0;-200;0;0
01;GL;Unspecified;01;01-01-6550-01;2007/11/01;2007/11/30;USD;0;0;-200;0;0;-200;0;0
01;GL;Unspecified;01;01-01-6550-01;2007/12/01;2007/12/31;USD;0;0;-200;0;0;-200;0;0
01;GL;Unspecified;01;01-01-1260-01;2012/11/01;2012/11/30;USD;22;22;0;22;22;0;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/12/01;2011/12/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2012/01/01;2012/01/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2012/02/01;2012/02/29;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2012/03/01;2012/03/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2012/04/01;2012/04/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-3010-01;2005/01/01;2005/09/30;USD;0;0;10000;0;0;10000;0;0
01;GL;Unspecified;01;01-01-2480-01;2007/11/01;2007/11/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/01/01;2009/01/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/02/01;2009/02/28;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/03/01;2009/03/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/04/01;2009/04/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/05/01;2009/05/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/06/01;2009/06/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/07/01;2009/07/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/08/01;2009/08/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/09/01;2009/09/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2009/10/01;2009/10/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-1215-01;2012/12/01;2012/12/31;USD;0;0;-70129.4;0;0;-70129.4;0;0
01;GL;Unspecified;01;01-01-1210-01;2012/08/01;2012/08/31;USD;0;0;-272266.8;0;0;-272266.8;0;0
01;GL;Unspecified;01;01-01-1210-01;2012/09/01;2012/09/30;USD;0;0;-272266.8;0;0;-272266.8;0;0
01;GL;Unspecified;01;01-01-1210-01;2012/12/01;2012/12/31;USD;0;0;-272266.8;0;0;-272266.8;0;0
01;GL;Unspecified;01;01-01-6070-01;2008/10/01;2008/10/31;USD;1430;0;-2259.6;1430;0;-2259.6;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/05/01;2009/05/31;USD;0;0;-300;0;0;-300;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/06/01;2009/06/30;USD;0;0;-300;0;0;-300;0;0
01;GL;Unspecified;01;01-01-4900-01;2011/07/01;2011/07/31;USD;0;0;28;0;0;28;0;0
01;GL;Unspecified;01;01-01-4900-01;2011/08/01;2011/08/31;USD;0;0;28;0;0;28;0;0
01;GL;Unspecified;01;01-01-4900-01;2011/09/01;2011/09/30;USD;0;0;28;0;0;28;0;0
01;GL;Unspecified;01;01-01-3040-01;2010/02/01;2010/02/28;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/06/01;2011/06/30;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/07/01;2011/07/31;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/08/01;2011/08/31;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/09/01;2011/09/30;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/10/01;2011/10/31;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;01;01-01-2700-01;2009/10/01;2009/10/31;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-2700-01;2009/11/01;2009/11/30;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-2700-01;2009/12/01;2009/12/31;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-2700-01;2010/01/01;2010/01/31;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-2700-01;2010/02/01;2010/02/28;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-6070-01;2008/06/01;2008/06/30;USD;329.6;0;-329.6;329.6;0;-329.6;0;0
01;GL;Unspecified;01;01-01-6070-01;2008/07/01;2008/07/31;USD;0;0;-329.6;0;0;-329.6;0;0
01;GL;Unspecified;01;01-01-6070-01;2008/08/01;2008/08/31;USD;170;0;-499.6;170;0;-499.6;0;0
01;GL;Unspecified;01;01-01-6070-01;2008/09/01;2008/09/30;USD;330;0;-829.6;330;0;-829.6;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/07/01;2009/07/31;USD;0;0;-300;0;0;-300;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/08/01;2009/08/31;USD;0;0;-300;0;0;-300;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/09/01;2009/09/30;USD;600;0;-900;600;0;-900;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/10/01;2009/10/31;USD;670;0;-1570;670;0;-1570;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/11/01;2009/11/30;USD;0;0;-1570;0;0;-1570;0;0
01;GL;Unspecified;01;01-01-6070-01;2009/12/01;2009/12/31;USD;0;0;-1570;0;0;-1570;0;0
01;GL;Unspecified;01;01-01-6070-01;2010/03/01;2010/03/31;USD;325;0;-325;325;0;-325;0;0
01;GL;Unspecified;01;01-01-6070-01;2010/04/01;2010/04/30;USD;0;0;-325;0;0;-325;0;0
01;GL;Unspecified;01;01-01-2460-01;2006/10/01;2006/10/31;USD;50;50;0;50;50;0;0;0
01;GL;Unspecified;01;01-01-2470-01;2005/12/01;2005/12/31;USD;0;216.7;216.7;0;216.7;216.7;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/01/01;2008/01/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/02/01;2008/02/29;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/06/01;2009/06/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/07/01;2009/07/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/08/01;2009/08/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/09/01;2009/09/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/10/01;2009/10/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/11/01;2009/11/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2010/03/01;2010/03/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-1215-01;2008/09/01;2008/09/30;USD;9739.2;1844.7;-30338.5;9739.2;1844.7;-30338.5;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/10/01;2009/10/31;USD;0;9385;51380;0;9385;51380;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/11/01;2009/11/30;USD;0;0;51380;0;0;51380;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/09/01;2012/09/30;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/10/01;2012/10/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/11/01;2012/11/30;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/12/01;2012/12/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-1600-01;2010/08/01;2010/08/31;USD;0;0;15000;0;0;15000;0;0
01;GL;Unspecified;01;01-01-1600-01;2010/09/01;2010/09/30;USD;0;0;15000;0;0;15000;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/11/01;2011/11/30;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/10/01;2011/10/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/11/01;2011/11/30;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/12/01;2011/12/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/03/01;2008/03/31;USD;56.2;0;-56.2;56.2;0;-56.2;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/04/01;2008/04/30;USD;0;0;-56.2;0;0;-56.2;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/05/01;2008/05/31;USD;0;0;-56.2;0;0;-56.2;0;0
01;GL;Unspecified;01;01-01-8920-01;2008/06/01;2008/06/30;USD;24.8;0;-81;24.8;0;-81;0;0
01;GL;Unspecified;01;01-01-8920-01;2009/11/01;2009/11/30;USD;0;0;-26.2;0;0;-26.2;0;0
01;GL;Unspecified;01;01-01-8920-01;2009/12/01;2009/12/31;USD;24.6;0;-50.8;24.6;0;-50.8;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/07/01;2011/07/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/08/01;2011/08/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/09/01;2011/09/30;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;demomfg;01;01-01-1000-01;2011/12/01;2011/12/31;USD;0;0;-4201841.5;0;0;-4201841.5;1400000;1400000
01;GL;Unspecified;01;01-01-1100-01;2009/02/01;2009/02/28;USD;0;0;-50000;0;0;-50000;0;0
01;GL;Unspecified;01;01-01-2470-01;2006/05/01;2006/05/31;USD;0;0;624.2;0;0;624.2;0;0
01;GL;Unspecified;01;01-01-2470-01;2006/06/01;2006/06/30;USD;0;0;624.2;0;0;624.2;0;0
01;GL;Unspecified;01;01-01-2470-01;2009/03/01;2009/03/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;demomfg;01;01-01-4000-01;2011/09/01;2011/09/30;USD;0;0;496000;0;0;496000;880000;880000
01;GL;demomfg;01;01-01-4000-01;2011/10/01;2011/10/31;USD;0;0;496000;0;0;496000;900000;900000
01;GL;demomfg;01;01-01-4000-01;2011/11/01;2011/11/30;USD;0;0;496000;0;0;496000;910000;910000
01;GL;demomfg;01;01-01-4000-01;2011/12/01;2011/12/31;USD;0;0;496000;0;0;496000;915000;915000
01;GL;Unspecified;01;01-01-4000-01;2004/01/01;2004/12/31;USD;0;9000;9000;0;9000;9000;0;0
01;GL;Unspecified;01;01-01-4005-01;2009/03/01;2009/03/31;USD;0;0;31084.9;0;0;31084.9;0;0
01;GL;Unspecified;01;01-01-4005-01;2009/04/01;2009/04/30;USD;0;0;31084.9;0;0;31084.9;0;0
01;GL;Unspecified;01;01-01-4005-01;2009/05/01;2009/05/31;USD;0;0;31084.9;0;0;31084.9;0;0
01;GL;Unspecified;01;01-01-6750-01;2007/11/01;2007/11/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-6750-01;2007/12/01;2007/12/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/10/01;2006/10/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/11/01;2006/11/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/12/01;2006/12/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/01/01;2007/01/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/02/01;2007/02/28;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/03/01;2007/03/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/04/01;2007/04/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/05/01;2007/05/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/06/01;2007/06/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/07/01;2007/07/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/08/01;2007/08/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/09/01;2007/09/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2007/10/01;2007/10/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-1250-01;2009/08/01;2009/08/31;USD;33844;33844;0;33844;33844;0;0;0
01;GL;Unspecified;01;01-01-1250-01;2009/11/01;2009/11/30;USD;0;0;870;0;0;870;0;0
01;GL;Unspecified;01;01-01-1250-01;2010/02/01;2010/02/28;USD;0;0;870;0;0;870;0;0
01;GL;Unspecified;01;01-01-1250-01;2010/03/01;2010/03/31;USD;3384.4;3384.4;870;3384.4;3384.4;870;0;0
01;GL;Unspecified;01;01-01-1250-01;2010/04/01;2010/04/30;USD;0;0;870;0;0;870;0;0
01;GL;Unspecified;01;01-01-1250-01;2010/05/01;2010/05/31;USD;0;0;870;0;0;870;0;0
01;GL;Unspecified;01;01-01-1450-01;2006/10/01;2006/10/31;USD;0;41671.7;41682.8;0;41671.7;41682.8;0;0
01;GL;Unspecified;01;01-01-1450-01;2006/11/01;2006/11/30;USD;0;0;41682.8;0;0;41682.8;0;0
01;GL;Unspecified;01;01-01-1450-01;2006/12/01;2006/12/31;USD;0;23.5;41706.3;0;23.5;41706.3;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/01/01;2007/01/31;USD;0;33.9;41740.2;0;33.9;41740.2;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/02/01;2007/02/28;USD;0;0.4;41740.6;0;0.4;41740.6;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/03/01;2007/03/31;USD;0;0;41740.6;0;0;41740.6;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/04/01;2007/04/30;USD;0;64.6;41805.2;0;64.6;41805.2;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/05/01;2007/05/31;USD;3506.4;1999.9;40298.7;3506.4;1999.9;40298.7;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/06/01;2007/06/30;USD;0;0;40298.7;0;0;40298.7;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/07/01;2007/07/31;USD;0;0;40298.7;0;0;40298.7;0;0
01;GL;Unspecified;01;01-01-1450-01;2007/08/01;2007/08/31;USD;40000.6;0;298.1;40000.6;0;298.1;0;0
01;GL;Unspecified;01;01-01-1210-01;2009/11/01;2009/11/30;USD;50000;45250;-283264.4;50000;45250;-283264.4;0;0
01;GL;Unspecified;01;01-01-1210-01;2009/12/01;2009/12/31;USD;25634;25634;-283264.4;25634;25634;-283264.4;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/01/01;2010/01/31;USD;50012.8;45250;-288027.2;50012.8;45250;-288027.2;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/02/01;2010/02/28;USD;50000;45250;-292777.2;50000;45250;-292777.2;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/03/01;2010/03/31;USD;24601.1;24588.8;-292789.5;24601.1;24588.8;-292789.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/04/01;2010/04/30;USD;72000;67250;-297539.5;72000;67250;-297539.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/05/01;2010/05/31;USD;50000;45250;-302289.5;50000;45250;-302289.5;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/06/01;2010/06/30;USD;58795.7;50497.5;-310587.7;58795.7;50497.5;-310587.7;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/07/01;2010/07/31;USD;100817;6408.5;-404996.2;100817;6408.5;-404996.2;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/08/01;2010/08/31;USD;66000;6408.5;-464587.7;66000;6408.5;-464587.7;0;0
01;GL;Unspecified;01;01-01-1210-01;2010/09/01;2010/09/30;USD;171280.8;324451;-311417.5;171280.8;324451;-311417.5;0;0
01;GL;Unspecified;01;01-01-2370-01;2009/11/01;2009/11/30;USD;12;0;-12;12;0;-12;0;0
01;GL;Unspecified;01;01-01-2370-01;2009/12/01;2009/12/31;USD;392;0;-404;392;0;-404;0;0
01;GL;Unspecified;01;01-01-2370-01;2010/01/01;2010/01/31;USD;0;0;-404;0;0;-404;0;0
01;GL;Unspecified;01;01-01-2370-01;2010/02/01;2010/02/28;USD;0;0;-404;0;0;-404;0;0
01;GL;Unspecified;01;01-01-2370-01;2010/03/01;2010/03/31;USD;10.6;0;-414.6;10.6;0;-414.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2010/04/01;2010/04/30;USD;0;0;-414.6;0;0;-414.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2010/05/01;2010/05/31;USD;0;0;-414.6;0;0;-414.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2010/06/01;2010/06/30;USD;0;0;-414.6;0;0;-414.6;0;0
01;GL;Unspecified;01;01-01-1460-01;2009/10/01;2009/10/31;USD;590.1;0;-1724.7;590.1;0;-1724.7;0;0
01;GL;Unspecified;01;01-01-1460-01;2009/11/01;2009/11/30;USD;43.7;0;-1768.4;43.7;0;-1768.4;0;0
01;GL;Unspecified;01;01-01-1460-01;2009/12/01;2009/12/31;USD;0;0;-1768.4;0;0;-1768.4;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/01/01;2010/01/31;USD;0;0;-1768.4;0;0;-1768.4;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/02/01;2010/02/28;USD;0;0;-1768.4;0;0;-1768.4;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/03/01;2010/03/31;USD;28.3;0;-1796.7;28.3;0;-1796.7;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/04/01;2010/04/30;USD;0;0;-1796.7;0;0;-1796.7;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/05/01;2010/05/31;USD;0;0;-1796.7;0;0;-1796.7;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/06/01;2010/06/30;USD;0;0;-1796.7;0;0;-1796.7;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/07/01;2010/07/31;USD;0;0;-1796.7;0;0;-1796.7;0;0
01;GL;Unspecified;01;01-01-1460-01;2010/08/01;2010/08/31;USD;2183;0;-3979.7;2183;0;-3979.7;0;0
01;GL;Unspecified;01;01-01-2365-01;2011/12/01;2011/12/31;USD;0;0;-505.2;0;0;-505.2;0;0
01;GL;Unspecified;01;01-01-2460-01;2011/07/01;2011/07/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2011/08/01;2011/08/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2011/09/01;2011/09/30;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2011/10/01;2011/10/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2011/11/01;2011/11/30;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-8930-01;2006/08/01;2006/08/31;USD;0;0;-5;0;0;-5;0;0
01;GL;Unspecified;01;01-01-8930-01;2006/09/01;2006/09/30;USD;0;0;-5;0;0;-5;0;0
01;GL;Unspecified;01;01-01-8930-01;2006/10/01;2006/10/31;USD;0;0;-5;0;0;-5;0;0
01;GL;Unspecified;01;01-01-8930-01;2006/11/01;2006/11/30;USD;0;0;-5;0;0;-5;0;0
01;GL;Unspecified;02;01-02-4000-01;2010/11/01;2010/11/30;USD;0;0;22;0;0;22;0;0
01;GL;Unspecified;02;01-02-4000-01;2010/12/01;2010/12/31;USD;0;0;22;0;0;22;0;0
01;GL;Unspecified;01;01-01-2460-01;2007/02/01;2007/02/28;USD;50;51.2;1.2;50;51.2;1.2;0;0
01;GL;Unspecified;01;01-01-2460-01;2007/03/01;2007/03/31;USD;0;0;1.2;0;0;1.2;0;0
01;GL;Unspecified;01;01-01-2460-01;2007/04/01;2007/04/30;USD;0;0;1.2;0;0;1.2;0;0
01;GL;Unspecified;01;01-01-2460-01;2007/05/01;2007/05/31;USD;3879.6;3878.4;0;3879.6;3878.4;0;0;0
01;GL;Unspecified;01;01-01-1280-01;2008/03/01;2008/03/31;USD;16.4;16.4;0;16.4;16.4;0;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/09/01;2006/09/30;USD;0;0;-3498.8;0;0;-3498.8;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/10/01;2006/10/31;USD;0;100;-3398.8;0;100;-3398.8;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/11/01;2006/11/30;USD;100;0;-3498.8;100;0;-3498.8;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/12/01;2006/12/31;USD;8840;0;-12338.8;8840;0;-12338.8;0;0
01;GL;Unspecified;01;01-01-6000-01;2007/01/01;2007/01/31;USD;2000;0;-2000;2000;0;-2000;0;0
01;GL;Unspecified;01;01-01-6000-01;2007/02/01;2007/02/28;USD;3000;0;-5000;3000;0;-5000;0;0
01;GL;Unspecified;01;01-01-6000-01;2007/12/01;2007/12/31;USD;0;0;-6599;0;0;-6599;0;0
01;GL;Unspecified;01;01-01-2460-01;2011/12/01;2011/12/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/03/01;2009/03/31;USD;0;0;2800;0;0;2800;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/04/01;2009/04/30;USD;50000;50000;2800;50000;50000;2800;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/05/01;2009/05/31;USD;152800;150000;0;152800;150000;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/06/01;2009/06/30;USD;185199.8;185199.8;0;185199.8;185199.8;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/08/01;2009/08/31;USD;48100;48100;0;48100;48100;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/09/01;2009/09/30;USD;114345.5;114345.5;0;114345.5;114345.5;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/10/01;2009/10/31;USD;8310.1;8310.1;0;8310.1;8310.1;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/11/01;2009/11/30;USD;50000;50712;712;50000;50712;712;0;0
01;GL;Unspecified;01;01-01-2000-01;2009/12/01;2009/12/31;USD;15831.6;15119.6;0;15831.6;15119.6;0;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/01/01;2011/01/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/02/01;2011/02/28;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/03/01;2011/03/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/04/01;2011/04/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/05/01;2011/05/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/06/01;2011/06/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/07/01;2011/07/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/08/01;2011/08/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/09/01;2011/09/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/10/01;2011/10/31;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-1220-01;2009/08/01;2009/08/31;USD;0;0;-2587.2;0;0;-2587.2;0;0
01;GL;Unspecified;01;01-01-1220-01;2009/09/01;2009/09/30;USD;2139.1;881.6;-3844.7;2139.1;881.6;-3844.7;0;0
01;GL;Unspecified;01;01-01-1220-01;2009/10/01;2009/10/31;USD;333.2;230.7;-3947.2;333.2;230.7;-3947.2;0;0
01;GL;Unspecified;01;01-01-1220-01;2011/01/01;2011/01/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/03/01;2008/03/31;USD;0;7.1;7.1;0;7.1;7.1;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/04/01;2008/04/30;USD;0;22.2;29.3;0;22.2;29.3;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/05/01;2008/05/31;USD;0;0;29.3;0;0;29.3;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/06/01;2008/06/30;USD;0;296.5;325.7;0;296.5;325.7;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/07/01;2008/07/31;USD;0;0;325.7;0;0;325.7;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/08/01;2008/08/31;USD;0;0;325.7;0;0;325.7;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/09/01;2008/09/30;USD;0;1373;1698.7;0;1373;1698.7;0;0
01;GL;Unspecified;01;01-01-2480-01;2011/11/01;2011/11/30;USD;0;0;200;0;0;200;0;0
01;GL;Unspecified;01;01-01-2460-01;2005/12/01;2005/12/31;USD;20373.8;20345.4;-28.4;20373.8;20345.4;-28.4;0;0
01;GL;Unspecified;01;01-01-2460-01;2012/12/01;2012/12/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/03/01;2008/03/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/04/01;2008/04/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/05/01;2008/05/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/06/01;2008/06/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/07/01;2008/07/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2008/08/01;2008/08/31;USD;0;0;631.4;0;0;631.4;0;0
