COMPANY_NK;LEDGER_NK;PROFIT_CENTER_NK;JOURNAL_DOC_TYPE_NK;JOURNAL_DOC_NK;JOURNAL_LINE_ITEM_NK;ACCOUNT_NK;TRANS_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;DEBIT_LOCAL;CREDIT_LOCAL
01;GL;01;WO;50179-1-01-01-1250-01;10066;01-01-1250-01;2008/06/19 00:00:00.000;USD;250;0;250;0
01;GL;01;WO;50179-1-01-01-1215-01;10065;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;250;0;250
01;GL;01;WO;50179-1-01-01-1250-01;10068;01-01-1250-01;2008/06/19 00:00:00.000;USD;20;0;20;0
01;GL;01;WO;50179-1-01-01-1215-01;10067;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;20;0;20
01;GL;01;WO;50179-1-01-01-1250-01;10070;01-01-1250-01;2008/06/19 00:00:00.000;USD;871;0;871;0
01;GL;01;WO;50179-1-01-01-1215-01;10069;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;871;0;871
01;GL;01;WO;50179-1-01-01-1250-01;10072;01-01-1250-01;2008/06/19 00:00:00.000;USD;400;0;400;0
01;GL;01;WO;50179-1-01-01-1215-01;10071;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;400;0;400
01;GL;01;WO;50179-1-01-01-1250-01;10074;01-01-1250-01;2008/06/19 00:00:00.000;USD;10;0;10;0
01;GL;01;WO;50179-1-01-01-1215-01;10073;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;10;0;10
01;GL;01;WO;50179-1-01-01-1250-01;10076;01-01-1250-01;2008/06/19 00:00:00.000;USD;149;0;149;0
01;GL;01;WO;50179-1-01-01-1215-01;10075;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;149;0;149
01;GL;01;SO;50179-1-01-01-1250-01;10077;01-01-1250-01;2008/06/19 00:00:00.000;USD;0;1700;0;1700
01;GL;01;SO;50179-1-01-01-1260-01;10078;01-01-1260-01;2008/06/19 00:00:00.000;USD;1700;0;1700;0
01;GL;01;SH;60027-01-01-5000-01;10080;01-01-5000-01;2008/06/19 00:00:00.000;USD;1700;0;1700;0
01;GL;01;SH;60027-01-01-1260-01;10079;01-01-1260-01;2008/06/19 00:00:00.000;USD;0;1700;0;1700
01;GL;01;SH;60027-01-01-5000-01;10082;01-01-5000-01;2008/06/19 00:00:00.000;USD;1863.4;0;1863.4;0
01;GL;01;SH;60027-01-01-1260-01;10081;01-01-1260-01;2008/06/19 00:00:00.000;USD;0;1863.4;0;1863.4
01;GL;01;SH;60027-01-01-5000-01;10084;01-01-5000-01;2008/06/19 00:00:00.000;USD;8348.2;0;8348.2;0
01;GL;01;SH;60027-01-01-1260-01;10083;01-01-1260-01;2008/06/19 00:00:00.000;USD;0;8348.2;0;8348.2
01;GL;01;IN;60061-01-01-4060-01;10086;01-01-4060-01;2008/06/19 00:00:00.000;USD;0;297;0;297
01;GL;01;IN;60061-01-01-1100-01;10087;01-01-1100-01;2008/06/19 00:00:00.000;USD;84276.81;0;84276.81;0
01;GL;01;IN;60061-01-01-4000-01;10085;01-01-4000-01;2008/06/19 00:00:00.000;USD;0;83979.81;0;83979.81
01;GL;01;CD;R-01-01-2210-01;10089;01-01-2210-01;2008/06/19 00:00:00.000;USD;934.48;0;934.48;0
01;GL;01;CD;R-01-01-1100-01;10088;01-01-1100-01;2008/06/19 00:00:00.000;USD;0;934.48;0;934.48
01;GL;01;CD;R-01-01-2210-01;10091;01-01-2210-01;2008/06/19 00:00:00.000;USD;522.76;0;522.76;0
01;GL;01;CD;R-01-01-1100-01;10090;01-01-1100-01;2008/06/19 00:00:00.000;USD;0;522.76;0;522.76
01;GL;01;CR;C-123111-01-01-1020-01;10093;01-01-1020-01;2008/06/19 00:00:00.000;USD;82819.56;0;82819.56;0
01;GL;01;CR;I-60061-01-01-1100-01;10092;01-01-1100-01;2008/06/19 00:00:00.000;USD;0;82819.56;0;82819.56
01;GL;01;PO;20052-01-01-2460-01;10094;01-01-2460-01;2008/06/19 00:00:00.000;USD;0;299.75;0;299.75
01;GL;01;PO;20052-01-01-1215-01;10095;01-01-1215-01;2008/06/19 00:00:00.000;USD;299.75;0;299.75;0
01;GL;01;PO;20052-01-01-2460-01;10096;01-01-2460-01;2008/06/19 00:00:00.000;USD;0;5000;0;5000
01;GL;01;PO;20052-01-01-1215-01;10097;01-01-1215-01;2008/06/19 00:00:00.000;USD;5000;0;5000;0
01;GL;01;WO;10056-1-01-01-1250-01;10098;01-01-1250-01;2008/06/19 00:00:00.000;USD;0;10099;0;10099
01;GL;01;WO;10056-1-01-01-1210-01;10099;01-01-1210-01;2008/06/19 00:00:00.000;USD;10099;0;10099;0
01;GL;01;WO;10056-1-01-01-1250-01;10101;01-01-1250-01;2008/06/19 00:00:00.000;USD;10000;0;10000;0
01;GL;01;WO;10056-1-01-01-1215-01;10100;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;10000;0;10000
01;GL;01;WO;10056-1-01-01-1250-01;10103;01-01-1250-01;2008/06/19 00:00:00.000;USD;27.5;0;27.5;0
01;GL;01;WO;10056-1-01-01-2320-01;10102;01-01-2320-01;2008/06/19 00:00:00.000;USD;0;27.5;0;27.5
01;GL;01;WO;10056-1-01-01-1250-01;10105;01-01-1250-01;2008/06/19 00:00:00.000;USD;44;0;44;0
01;GL;01;WO;10056-1-01-01-2320-01;10104;01-01-2320-01;2008/06/19 00:00:00.000;USD;0;44;0;44
01;GL;01;WO;10056-1-01-01-1250-01;10106;01-01-1250-01;2008/06/19 00:00:00.000;USD;0;5539.6;0;5539.6
01;GL;01;WO;10056-1-01-01-1215-01;10107;01-01-1215-01;2008/06/19 00:00:00.000;USD;5539.6;0;5539.6;0
01;GL;01;WO;10056-1-01-01-1250-01;10108;01-01-1250-01;2008/06/19 00:00:00.000;USD;0;3750;0;3750
01;GL;01;WO;10056-1-01-01-1215-01;10109;01-01-1215-01;2008/06/19 00:00:00.000;USD;3750;0;3750;0
01;GL;01;WO;10056-1-01-01-1250-01;10110;01-01-1250-01;2008/06/19 00:00:00.000;USD;0;8309.6;0;8309.6
01;GL;01;WO;10056-1-01-01-1215-01;10111;01-01-1215-01;2008/06/19 00:00:00.000;USD;8309.6;0;8309.6;0
01;GL;01;WO;10056-1-01-01-1250-01;10113;01-01-1250-01;2008/06/19 00:00:00.000;USD;10099;0;10099;0
01;GL;01;WO;10056-1-01-01-1210-01;10112;01-01-1210-01;2008/06/19 00:00:00.000;USD;0;10099;0;10099
01;GL;01;WO;10056-1-01-01-1250-01;10114;01-01-1250-01;2008/06/19 00:00:00.000;USD;27.5;0;27.5;0
01;GL;01;WO;10056-1-01-01-1450-01;10115;01-01-1450-01;2008/06/19 00:00:00.000;USD;0;27.5;0;27.5
01;GL;01;WO;10056-1-01-01-1250-01;10116;01-01-1250-01;2008/06/19 00:00:00.000;USD;7500.2;0;7500.2;0
01;GL;01;WO;10056-1-01-01-1450-01;10117;01-01-1450-01;2008/06/19 00:00:00.000;USD;0;7500.2;0;7500.2
01;GL;01;PO;20053-01-01-2460-01;10118;01-01-2460-01;2008/06/19 00:00:00.000;USD;0;10000;0;10000
01;GL;01;PO;20053-01-01-1215-01;10119;01-01-1215-01;2008/06/19 00:00:00.000;USD;10000;0;10000;0
01;GL;01;WO;50180-1-01-01-1250-01;10121;01-01-1250-01;2008/06/19 00:00:00.000;USD;24.75;0;24.75;0
01;GL;01;WO;50180-1-01-01-1215-01;10120;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;24.75;0;24.75
01;GL;01;WO;50180-1-01-01-1250-01;10123;01-01-1250-01;2008/06/19 00:00:00.000;USD;86.23;0;86.23;0
01;GL;01;WO;50180-1-01-01-1215-01;10122;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;86.23;0;86.23
01;GL;01;WO;50180-1-01-01-1250-01;10125;01-01-1250-01;2008/06/19 00:00:00.000;USD;39.6;0;39.6;0
01;GL;01;WO;50180-1-01-01-1215-01;10124;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;39.6;0;39.6
01;GL;01;WO;50180-1-01-01-1250-01;10127;01-01-1250-01;2008/06/19 00:00:00.000;USD;0.79;0;0.79;0
01;GL;01;WO;50180-1-01-01-1215-01;10126;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;0.79;0;0.79
01;GL;01;WO;50180-1-01-01-1250-01;10129;01-01-1250-01;2008/06/19 00:00:00.000;USD;1.49;0;1.49;0
01;GL;01;WO;50180-1-01-01-1215-01;10128;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;1.49;0;1.49
01;GL;01;SO;50180-1-01-01-1250-01;10130;01-01-1250-01;2008/06/19 00:00:00.000;USD;0;152.86;0;152.86
01;GL;01;SO;50180-1-01-01-1260-01;10131;01-01-1260-01;2008/06/19 00:00:00.000;USD;152.86;0;152.86;0
01;GL;01;SH;60028-01-01-5000-01;10133;01-01-5000-01;2008/06/19 00:00:00.000;USD;152.86;0;152.86;0
01;GL;01;SH;60028-01-01-1260-01;10132;01-01-1260-01;2008/06/19 00:00:00.000;USD;0;152.86;0;152.86
01;GL;01;IN;60062-01-01-1100-01;10136;01-01-1100-01;2008/06/19 00:00:00.000;USD;2993.76;0;2993.76;0
01;GL;01;IN;60062-01-01-2360-01;10135;01-01-2360-01;2008/06/19 00:00:00.000;USD;0;142.56;0;142.56
01;GL;01;IN;60062-01-01-4000-01;10134;01-01-4000-01;2008/06/19 00:00:00.000;USD;0;2851.2;0;2851.2
01;GL;01;Unspecified;Water Damage-01-01-8920-01;10138;01-01-8920-01;2008/06/19 00:00:00.000;USD;24.75;0;24.75;0
01;GL;01;Unspecified;Water Damage-01-01-1215-01;10137;01-01-1215-01;2008/06/19 00:00:00.000;USD;0;24.75;0;24.75
01;GL;01;CR;C-12311-01-01-1000-01;10139;01-01-1000-01;2008/06/19 00:00:00.000;USD;2993.76;0;2993.76;0
01;GL;01;CR;I-60062-01-01-1100-01;10140;01-01-1100-01;2008/06/19 00:00:00.000;USD;0;2993.76;0;2993.76
01;GL;01;VO;30054-01-01-1460-01;10142;01-01-1460-01;2008/06/19 00:00:00.000;USD;0;3809.95;0;3809.95
01;GL;01;VO;30054-01-01-2000-01;10143;01-01-2000-01;2008/06/19 00:00:00.000;USD;0;1489.8;0;1489.8
01;GL;01;VO;30054-01-01-2460-01;10141;01-01-2460-01;2008/06/19 00:00:00.000;USD;5299.75;0;5299.75;0
01;GL;01;VO;30055-01-01-1460-01;10145;01-01-1460-01;2008/06/19 00:00:00.000;USD;0;7500;0;7500
01;GL;01;VO;30055-01-01-2000-01;10146;01-01-2000-01;2008/06/19 00:00:00.000;USD;0;2500;0;2500
01;GL;01;VO;30055-01-01-2460-01;10144;01-01-2460-01;2008/06/19 00:00:00.000;USD;10000;0;10000;0
01;GL;01;CK;3044-01-01-1000-01;10152;01-01-1000-01;2008/06/19 00:00:00.000;USD;0;3910;0;3910
01;GL;01;CK;3044-01-01-2000-01;10151;01-01-2000-01;2008/06/19 00:00:00.000;USD;3910;0;3910;0
01;GL;01;DS;30055-01-01-4900-01;10148;01-01-4900-01;2008/06/19 00:00:00.000;USD;0;50;0;50
01;GL;01;DS;30055-01-01-2000-01;10147;01-01-2000-01;2008/06/19 00:00:00.000;USD;50;0;50;0
01;GL;01;DS;30054-01-01-4900-01;10150;01-01-4900-01;2008/06/19 00:00:00.000;USD;0;29.8;0;29.8
01;GL;01;DS;30054-01-01-2000-01;10149;01-01-2000-01;2008/06/19 00:00:00.000;USD;29.8;0;29.8;0
01;GL;01;SO;50181-1-01-01-1260-01;10154;01-01-1260-01;2008/06/20 00:00:00.000;USD;11.86;0;11.86;0
01;GL;01;SO;50181-1-01-01-1210-01;10153;01-01-1210-01;2008/06/20 00:00:00.000;USD;0;11.86;0;11.86
01;GL;01;SH;60029-01-01-5000-01;10156;01-01-5000-01;2008/06/20 00:00:00.000;USD;11.86;0;11.86;0
01;GL;01;SH;60029-01-01-1260-01;10155;01-01-1260-01;2008/06/20 00:00:00.000;USD;0;11.86;0;11.86
01;GL;01;IN;60063-01-01-4060-01;10159;01-01-4060-01;2008/06/20 00:00:00.000;USD;0;15;0;15
01;GL;01;IN;60063-01-01-1100-01;10160;01-01-1100-01;2008/06/20 00:00:00.000;USD;108.56;0;108.56;0
01;GL;01;IN;60063-01-01-2360-01;10158;01-01-2360-01;2008/06/20 00:00:00.000;USD;0;4.46;0;4.46
01;GL;01;IN;60063-01-01-4000-01;10157;01-01-4000-01;2008/06/20 00:00:00.000;USD;0;89.1;0;89.1
01;GL;01;CR;C-421231-01-01-1000-01;10162;01-01-1000-01;2008/06/20 00:00:00.000;USD;108.56;0;108.56;0
01;GL;01;CR;I-60063-01-01-1100-01;10161;01-01-1100-01;2008/06/20 00:00:00.000;USD;0;108.56;0;108.56
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10163;01-01-1450-01;2008/06/20 00:00:00.000;USD;5.35;0;5.35;0
01;GL;01;Unspecified;Post Cost-01-01-1210-01;10164;01-01-1210-01;2008/06/20 00:00:00.000;USD;0;5.35;0;5.35
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10165;01-01-1450-01;2008/06/20 00:00:00.000;USD;15;0;15;0
01;GL;01;Unspecified;Post Cost-01-01-1220-01;10166;01-01-1220-01;2008/06/20 00:00:00.000;USD;0;15;0;15
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10167;01-01-1450-01;2008/06/20 00:00:00.000;USD;0.3;0;0.3;0
01;GL;01;Unspecified;Post Cost-01-01-1210-01;10168;01-01-1210-01;2008/06/20 00:00:00.000;USD;0;0.3;0;0.3
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10169;01-01-1450-01;2008/06/20 00:00:00.000;USD;0.15;0;0.15;0
01;GL;01;Unspecified;Post Cost-01-01-1220-01;10170;01-01-1220-01;2008/06/20 00:00:00.000;USD;0;0.15;0;0.15
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10171;01-01-1450-01;2008/06/20 00:00:00.000;USD;0;2382.75;0;2382.75
01;GL;01;Unspecified;Post Cost-01-01-1215-01;10172;01-01-1215-01;2008/06/20 00:00:00.000;USD;2382.75;0;2382.75;0
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10173;01-01-1450-01;2008/06/20 00:00:00.000;USD;0;4.5;0;4.5
01;GL;01;Unspecified;Post Cost-01-01-1210-01;10174;01-01-1210-01;2008/06/20 00:00:00.000;USD;4.5;0;4.5;0
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10175;01-01-1450-01;2008/06/20 00:00:00.000;USD;0;2.25;0;2.25
01;GL;01;Unspecified;Post Cost-01-01-1220-01;10176;01-01-1220-01;2008/06/20 00:00:00.000;USD;2.25;0;2.25;0
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10177;01-01-1450-01;2008/06/20 00:00:00.000;USD;4050;0;4050;0
01;GL;01;Unspecified;Post Cost-01-01-1215-01;10178;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;4050;0;4050
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10179;01-01-1450-01;2008/06/20 00:00:00.000;USD;1576;0;1576;0
01;GL;01;Unspecified;Post Cost-01-01-1215-01;10180;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;1576;0;1576
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10181;01-01-1450-01;2008/06/20 00:00:00.000;USD;12.09;0;12.09;0
01;GL;01;Unspecified;Post Cost-01-01-1215-01;10182;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;12.09;0;12.09
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10183;01-01-1450-01;2008/06/20 00:00:00.000;USD;10.01;0;10.01;0
01;GL;01;Unspecified;Post Cost-01-01-1215-01;10184;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;10.01;0;10.01
01;GL;01;Unspecified;Post Cost-01-01-1450-01;10185;01-01-1450-01;2008/06/20 00:00:00.000;USD;3781.5;0;3781.5;0
01;GL;01;Unspecified;Post Cost-01-01-1215-01;10186;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;3781.5;0;3781.5
01;GL;01;PO;20054-01-01-2460-01;10187;01-01-2460-01;2008/06/20 00:00:00.000;USD;0;20;0;20
01;GL;01;PO;20054-01-01-1215-01;10188;01-01-1215-01;2008/06/20 00:00:00.000;USD;20;0;20;0
01;GL;01;VO;30056-01-01-1460-01;10190;01-01-1460-01;2008/06/20 00:00:00.000;USD;5;0;5;0
01;GL;01;VO;30056-01-01-2000-01;10192;01-01-2000-01;2008/06/20 00:00:00.000;USD;0;35;0;35
01;GL;01;VO;30056-01-01-2460-01;10189;01-01-2460-01;2008/06/20 00:00:00.000;USD;20;0;20;0
01;GL;01;VO;30056-01-01-6070-01;10191;01-01-6070-01;2008/06/20 00:00:00.000;USD;10;0;10;0
01;GL;01;CK;3045-01-01-1000-01;10196;01-01-1000-01;2008/06/20 00:00:00.000;USD;0;34.3;0;34.3
01;GL;01;CK;3045-01-01-2000-01;10195;01-01-2000-01;2008/06/20 00:00:00.000;USD;34.3;0;34.3;0
01;GL;01;DS;30056-01-01-4900-01;10194;01-01-4900-01;2008/06/20 00:00:00.000;USD;0;0.7;0;0.7
01;GL;01;DS;30056-01-01-2000-01;10193;01-01-2000-01;2008/06/20 00:00:00.000;USD;0.7;0;0.7;0
01;GL;01;WO;10057-1-01-01-1250-01;10198;01-01-1250-01;2008/06/20 00:00:00.000;USD;20;0;20;0
01;GL;01;WO;10057-1-01-01-1215-01;10197;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;20;0;20
01;GL;01;WO;10057-1-01-01-1250-01;10200;01-01-1250-01;2008/06/20 00:00:00.000;USD;27.5;0;27.5;0
01;GL;01;WO;10057-1-01-01-1215-01;10199;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;27.5;0;27.5
01;GL;01;WO;10057-1-01-01-1250-01;10201;01-01-1250-01;2008/06/20 00:00:00.000;USD;0;82.1;0;82.1
01;GL;01;WO;10057-1-01-01-1215-01;10202;01-01-1215-01;2008/06/20 00:00:00.000;USD;82.1;0;82.1;0
01;GL;01;WO;10057-1-01-01-1250-01;10204;01-01-1250-01;2008/06/20 00:00:00.000;USD;0.92;0;0.92;0
01;GL;01;WO;10057-1-01-01-2320-01;10203;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;0.92;0;0.92
01;GL;01;WO;10057-1-01-01-1250-01;10206;01-01-1250-01;2008/06/20 00:00:00.000;USD;11.92;0;11.92;0
01;GL;01;WO;10057-1-01-01-2320-01;10205;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;11.92;0;11.92
01;GL;01;WO;10057-1-01-01-1250-01;10207;01-01-1250-01;2008/06/20 00:00:00.000;USD;21.77;0;21.77;0
01;GL;01;WO;10057-1-01-01-1450-01;10208;01-01-1450-01;2008/06/20 00:00:00.000;USD;0;21.77;0;21.77
01;GL;01;WO;50182-1-01-01-1250-01;10209;01-01-1250-01;2008/06/20 00:00:00.000;USD;0;256.34;0;256.34
01;GL;01;WO;50182-1-01-01-1210-01;10210;01-01-1210-01;2008/06/20 00:00:00.000;USD;256.34;0;256.34;0
01;GL;01;WO;50182-1-01-01-1250-01;10212;01-01-1250-01;2008/06/20 00:00:00.000;USD;100;0;100;0
01;GL;01;WO;50182-1-01-01-1215-01;10211;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;100;0;100
01;GL;01;WO;50182-1-01-01-1250-01;10214;01-01-1250-01;2008/06/20 00:00:00.000;USD;82.1;0;82.1;0
01;GL;01;WO;50182-1-01-01-1215-01;10213;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;82.1;0;82.1
01;GL;01;WO;50182-1-01-01-1250-01;10216;01-01-1250-01;2008/06/20 00:00:00.000;USD;40;0;40;0
01;GL;01;WO;50182-1-01-01-1215-01;10215;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;40;0;40
01;GL;01;WO;50182-1-01-01-1250-01;10218;01-01-1250-01;2008/06/20 00:00:00.000;USD;0.8;0;0.8;0
01;GL;01;WO;50182-1-01-01-1215-01;10217;01-01-1215-01;2008/06/20 00:00:00.000;USD;0;0.8;0;0.8
01;GL;01;WO;50182-1-01-01-1250-01;10220;01-01-1250-01;2008/06/20 00:00:00.000;USD;1.1;0;1.1;0
01;GL;01;WO;50182-1-01-01-2320-01;10219;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;1.1;0;1.1
01;GL;01;WO;50182-1-01-01-1250-01;10222;01-01-1250-01;2008/06/20 00:00:00.000;USD;22;0;22;0
01;GL;01;WO;50182-1-01-01-2320-01;10221;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;22;0;22
01;GL;01;WO;50182-1-01-01-1250-01;10224;01-01-1250-01;2008/06/20 00:00:00.000;USD;2.2;0;2.2;0
01;GL;01;WO;50182-1-01-01-2320-01;10223;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;2.2;0;2.2
01;GL;01;WO;50182-1-01-01-1250-01;10226;01-01-1250-01;2008/06/20 00:00:00.000;USD;5.5;0;5.5;0
01;GL;01;WO;50182-1-01-01-2320-01;10225;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;5.5;0;5.5
01;GL;01;WO;50182-1-01-01-1250-01;10228;01-01-1250-01;2008/06/20 00:00:00.000;USD;0.44;0;0.44;0
01;GL;01;WO;50182-1-01-01-2320-01;10227;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;0.44;0;0.44
01;GL;01;WO;50182-1-01-01-1250-01;10230;01-01-1250-01;2008/06/20 00:00:00.000;USD;2.2;0;2.2;0
01;GL;01;WO;50182-1-01-01-2320-01;10229;01-01-2320-01;2008/06/20 00:00:00.000;USD;0;2.2;0;2.2
01;GL;01;SO;50182-1-01-01-1260-01;10232;01-01-1260-01;2008/06/20 00:00:00.000;USD;256.34;0;256.34;0
01;GL;01;SO;50182-1-01-01-1210-01;10231;01-01-1210-01;2008/06/20 00:00:00.000;USD;0;256.34;0;256.34
01;GL;01;SH;60030-01-01-5000-01;10234;01-01-5000-01;2008/06/20 00:00:00.000;USD;256.34;0;256.34;0
01;GL;01;SH;60030-01-01-1260-01;10233;01-01-1260-01;2008/06/20 00:00:00.000;USD;0;256.34;0;256.34
01;GL;01;IN;60064-01-01-4060-01;10236;01-01-4060-01;2008/06/20 00:00:00.000;USD;0;27;0;27
01;GL;01;IN;60064-01-01-1100-01;10237;01-01-1100-01;2008/06/20 00:00:00.000;USD;1024.5;0;1024.5;0
01;GL;01;IN;60064-01-01-2360-01;10235;01-01-2360-01;2008/06/20 00:00:00.000;USD;0;47.5;0;47.5
01;GL;01;IN;60064-01-01-4000-01;10238;01-01-4000-01;2008/06/20 00:00:00.000;USD;0;950;0;950
01;GL;01;CR;C-12311-01-01-1000-01;10240;01-01-1000-01;2008/06/20 00:00:00.000;USD;1024;0;1024;0
01;GL;01;CR;I-60064-01-01-1100-01;10239;01-01-1100-01;2008/06/20 00:00:00.000;USD;0;1024;0;1024
01;GL;01;CR;C-1231-01-01-1000-01;10242;01-01-1000-01;2008/06/20 00:00:00.000;USD;0.5;0;0.5;0
01;GL;01;CR;I-60064-01-01-1100-01;10241;01-01-1100-01;2008/06/20 00:00:00.000;USD;0;0.5;0;0.5
01;GL;01;JE;COR-31MA-01-01-1250-01;10314;01-01-1250-01;2008/06/15 00:00:00.000;USD;0;1100;0;1100
01;GL;01;JE;COR-31MA-01-01-2460-01;10315;01-01-2460-01;2008/06/15 00:00:00.000;USD;1100;0;1100;0
01;GL;01;JE;MA-COR-01-01-2460-01;10316;01-01-2460-01;2008/06/15 00:00:00.000;USD;0;2200;0;2200
01;GL;01;JE;MA-COR-01-01-1215-01;10317;01-01-1215-01;2008/06/15 00:00:00.000;USD;2200;0;2200;0
01;GL;01;JE;MA-0601-01-01-1250-01;10545;01-01-1250-01;2008/06/01 00:00:00.000;USD;2219.74;0;2219.74;0
01;GL;01;JE;MA-0601-01-01-1215-01;10544;01-01-1215-01;2008/06/01 00:00:00.000;USD;0;2219.74;0;2219.74
01;GL;01;CR;I-60065-01-01-1100-01;10293;01-01-1100-01;2008/07/15 00:00:00.000;USD;0;47250;0;47250
01;GL;01;JE;Cor-MA-1-01-01-2460-01;10319;01-01-2460-01;2008/07/15 00:00:00.000;USD;8558.48;0;8558.48;0
01;GL;01;JE;Cor-MA-1-01-01-1215-01;10318;01-01-1215-01;2008/07/15 00:00:00.000;USD;0;8558.48;0;8558.48
01;GL;01;WO;10061-1-01-01-2320-01;10922;01-01-2320-01;2009/08/13 00:00:00.000;USD;0;1.1;0;1.1
01;GL;01;WO;10067-2-01-01-2320-01;11677;01-01-2320-01;2009/10/13 00:00:00.000;USD;0;159.5;0;159.5
01;GL;01;WO;10069-1-01-01-1250-01;11700;01-01-1250-01;2009/10/13 00:00:00.000;USD;550;0;550;0
01;GL;01;WO;50200-1-01-01-1250-01;11924;01-01-1250-01;2009/12/03 00:00:00.000;USD;550;0;550;0
01;GL;01;ST;Ship Order-01-01-5000-01;7777;01-01-5000-01;2005/01/03 00:00:00.000;USD;1000;0;1000;0
01;GL;01;ST;Ship Order-01-01-1000-01;7775;01-01-1000-01;2005/01/03 00:00:00.000;USD;2000;0;2000;0
01;GL;01;JE;MA-INV-1-01-01-1000-01;8179;01-01-1000-01;2005/02/15 00:00:00.000;USD;0;20000;0;20000
01;GL;01;JE;MA-INV-1-01-01-1210-01;8180;01-01-1210-01;2005/02/15 00:00:00.000;USD;20000;0;20000;0
01;GL;01;JE;EXP-INIT-01-01-6000-01;7729;01-01-6000-01;2004/01/01 00:00:00.000;USD;1000;0;1000;0
01;GL;01;VO;30027-01-01-6750-01;8529;01-01-6750-01;2007/01/03 00:00:00.000;USD;1000;0;1000;0
01;GL;01;VO;30027-01-01-6000-01;8531;01-01-6000-01;2007/01/03 00:00:00.000;USD;2000;0;2000;0
01;GL;01;VO;30027-01-01-6050-01;8532;01-01-6050-01;2007/01/03 00:00:00.000;USD;1000;0;1000;0
01;GL;01;VO;30027-01-01-2000-01;8533;01-01-2000-01;2007/01/03 00:00:00.000;USD;0;9000;0;9000
01;GL;01;VO;30027-01-01-6060-01;8530;01-01-6060-01;2007/01/03 00:00:00.000;USD;5000;0;5000;0
01;GL;01;CM;30027-01-01-4900-01;8535;01-01-4900-01;2007/01/03 00:00:00.000;USD;0;180;0;180
01;GL;01;CM;30027-01-01-2000-01;8534;01-01-2000-01;2007/01/03 00:00:00.000;USD;180;0;180;0
01;GL;01;CK;3021-01-01-2000-01;8536;01-01-2000-01;2007/01/03 00:00:00.000;USD;8820;0;8820;0
01;GL;01;ST;Ship Order-01-01-5000-01;8541;01-01-5000-01;2007/01/03 00:00:00.000;USD;15000;0;15000;0
01;GL;01;ST;Ship Order-01-01-1210-01;8540;01-01-1210-01;2007/01/03 00:00:00.000;USD;0;15000;0;15000
01;GL;01;ST;Ship Order-01-01-4000-01;8539;01-01-4000-01;2007/01/03 00:00:00.000;USD;0;50000;0;50000
01;GL;01;CK;3034-01-01-6020-01;9137;01-01-6020-01;2007/08/31 00:00:00.000;USD;100;0;100;0
01;GL;01;JE;STOCK-1-01-01-3010-01;7201;01-01-3010-01;2005/10/01 00:00:00.000;USD;0;10000;0;10000
01;GL;01;JE;STOCK-1-01-01-1000-01;7202;01-01-1000-01;2005/10/01 00:00:00.000;USD;10000;0;10000;0
01;GL;01;JE;SLS-001-01-01-1000-01;7208;01-01-1000-01;2005/10/02 00:00:00.000;USD;10000;0;10000;0
01;GL;01;JE;SLS-001-01-01-4000-01;7207;01-01-4000-01;2005/10/02 00:00:00.000;USD;0;10000;0;10000
