COMPANY_NK;LEDGER;PROFIT_CENTER_NK;ACCOUNT_NK;PERIOD_START_DATE_NK;PERIOD_END_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;BALANCE;DEBIT_LOCAL;CREDIT_LOCAL;BALANCE_LOCAL
01;GL;01;01-01-2000-01;2005/12/01;2005/12/31;USD;14270;14520;250;14270;14520;250
01;GL;01;01-01-2000-01;2006/03/01;2006/03/31;USD;0;0;262.95;0;0;262.95
01;GL;01;01-01-2000-01;2008/02/01;2008/02/29;USD;0;0;-0.02;0;0;-0.02
01;GL;01;01-01-2000-01;2008/03/01;2008/03/31;USD;352.85;352.85;-0.02;352.85;352.85;-0.02
01;GL;01;01-01-2000-01;2008/04/01;2008/04/30;USD;1110;1110;-0.02;1110;1110;-0.02
01;GL;01;01-01-2000-01;2008/05/01;2008/05/31;USD;0;0;-0.02;0;0;-0.02
01;GL;01;01-01-2000-01;2008/06/01;2008/06/30;USD;14981.54;14981.55;-0.01;14981.54;14981.55;-0.01
01;GL;01;01-01-2000-01;2008/07/01;2008/07/31;USD;0;0;-0.01;0;0;-0.01
01;GL;01;01-01-2000-01;2009/07/01;2009/07/31;USD;50000;50000;0;50000;50000;0
01;GL;01;01-01-2000-01;2012/10/01;2012/10/31;USD;0;0;-1000;0;0;-1000
01;GL;01;01-01-2365-01;2008/07/01;2008/07/31;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2008/08/01;2008/08/31;USD;0;0;2281.81;0;0;2281.81
01;GL;01;01-01-2365-01;2008/09/01;2008/09/30;USD;300;0;1981.81;300;0;1981.81
01;GL;01;01-01-2365-01;2008/10/01;2008/10/31;USD;0;1899.37;3881.18;0;1899.37;3881.18
01;GL;01;01-01-2365-01;2008/11/01;2008/11/30;USD;0;0;3881.18;0;0;3881.18
01;GL;01;01-01-2365-01;2008/12/01;2008/12/31;USD;3881.18;0;0;3881.18;0;0
01;GL;01;01-01-2365-01;2010/02/01;2010/02/28;USD;0;0;52.78;0;0;52.78
01;GL;01;01-01-2365-01;2010/03/01;2010/03/31;USD;0;0;52.78;0;0;52.78
01;GL;01;01-01-1000-01;2006/12/01;2006/12/31;USD;100000;12357;-2393036.85;100000;12357;-2393036.85
01;GL;01;01-01-1000-01;2007/01/01;2007/01/31;USD;52068.06;8820;-2436284.91;52068.06;8820;-2436284.91
01;GL;01;01-01-1000-01;2007/02/01;2007/02/28;USD;52279.06;3049;-2485514.97;52279.06;3049;-2485514.97
01;GL;01;01-01-1000-01;2007/03/01;2007/03/31;USD;50000;0;-2535514.97;50000;0;-2535514.97
01;GL;01;01-01-1000-01;2007/06/01;2007/06/30;USD;50000;0;-2637104.58;50000;0;-2637104.58
01;GL;01;01-01-6550-01;2007/08/01;2007/08/31;USD;100;0;-100;100;0;-100
01;GL;01;01-01-6550-01;2007/09/01;2007/09/30;USD;100;0;-200;100;0;-200
01;GL;01;01-01-6550-01;2007/10/01;2007/10/31;USD;0;0;-200;0;0;-200
01;GL;01;01-01-6550-01;2007/11/01;2007/11/30;USD;0;0;-200;0;0;-200
01;GL;01;01-01-6550-01;2007/12/01;2007/12/31;USD;0;0;-200;0;0;-200
01;GL;01;01-01-1260-01;2012/11/01;2012/11/30;USD;22;22;0;22;22;0
01;GL;01;01-01-2480-01;2011/12/01;2011/12/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2012/01/01;2012/01/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2012/02/01;2012/02/29;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2012/03/01;2012/03/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2012/04/01;2012/04/30;USD;0;0;200;0;0;200
01;GL;01;01-01-3010-01;2005/01/01;2005/09/30;USD;0;0;10000;0;0;10000
01;GL;01;01-01-2480-01;2007/11/01;2007/11/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/01/01;2009/01/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/02/01;2009/02/28;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/03/01;2009/03/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/04/01;2009/04/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/05/01;2009/05/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/06/01;2009/06/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/07/01;2009/07/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/08/01;2009/08/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/09/01;2009/09/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2009/10/01;2009/10/31;USD;0;0;200;0;0;200
01;GL;01;01-01-1215-01;2012/12/01;2012/12/31;USD;0;0;-70129.4;0;0;-70129.4
01;GL;01;01-01-1210-01;2012/08/01;2012/08/31;USD;0;0;-272266.8;0;0;-272266.8
01;GL;01;01-01-1210-01;2012/09/01;2012/09/30;USD;0;0;-272266.8;0;0;-272266.8
01;GL;01;01-01-1210-01;2012/12/01;2012/12/31;USD;0;0;-272266.8;0;0;-272266.8
01;GL;01;01-01-6070-01;2008/10/01;2008/10/31;USD;1430;0;-2259.6;1430;0;-2259.6
01;GL;01;01-01-6070-01;2009/05/01;2009/05/31;USD;0;0;-300;0;0;-300
01;GL;01;01-01-6070-01;2009/06/01;2009/06/30;USD;0;0;-300;0;0;-300
01;GL;01;01-01-4900-01;2011/07/01;2011/07/31;USD;0;0;28;0;0;28
01;GL;01;01-01-4900-01;2011/08/01;2011/08/31;USD;0;0;28;0;0;28
01;GL;01;01-01-4900-01;2011/09/01;2011/09/30;USD;0;0;28;0;0;28
01;GL;01;01-01-3040-01;2010/02/01;2010/02/28;USD;0;0;110000;0;0;110000
01;GL;01;01-01-2365-01;2011/06/01;2011/06/30;USD;0;0;-505.22;0;0;-505.22
01;GL;01;01-01-2365-01;2011/07/01;2011/07/31;USD;0;0;-505.22;0;0;-505.22
01;GL;01;01-01-2365-01;2011/08/01;2011/08/31;USD;0;0;-505.22;0;0;-505.22
01;GL;01;01-01-2365-01;2011/09/01;2011/09/30;USD;0;0;-505.22;0;0;-505.22
01;GL;01;01-01-2365-01;2011/10/01;2011/10/31;USD;0;0;-505.22;0;0;-505.22
01;GL;01;01-01-2700-01;2009/10/01;2009/10/31;USD;0;0;40000;0;0;40000
01;GL;01;01-01-2700-01;2009/11/01;2009/11/30;USD;0;0;40000;0;0;40000
01;GL;01;01-01-2700-01;2009/12/01;2009/12/31;USD;0;0;40000;0;0;40000
01;GL;01;01-01-2700-01;2010/01/01;2010/01/31;USD;0;0;40000;0;0;40000
01;GL;01;01-01-2700-01;2010/02/01;2010/02/28;USD;0;0;40000;0;0;40000
01;GL;01;01-01-6070-01;2008/06/01;2008/06/30;USD;329.6;0;-329.6;329.6;0;-329.6
01;GL;01;01-01-6070-01;2008/07/01;2008/07/31;USD;0;0;-329.6;0;0;-329.6
01;GL;01;01-01-6070-01;2008/08/01;2008/08/31;USD;170;0;-499.6;170;0;-499.6
01;GL;01;01-01-6070-01;2008/09/01;2008/09/30;USD;330;0;-829.6;330;0;-829.6
01;GL;01;01-01-6070-01;2009/07/01;2009/07/31;USD;0;0;-300;0;0;-300
01;GL;01;01-01-6070-01;2009/08/01;2009/08/31;USD;0;0;-300;0;0;-300
01;GL;01;01-01-6070-01;2009/09/01;2009/09/30;USD;600;0;-900;600;0;-900
01;GL;01;01-01-6070-01;2009/10/01;2009/10/31;USD;670;0;-1570;670;0;-1570
01;GL;01;01-01-6070-01;2009/11/01;2009/11/30;USD;0;0;-1570;0;0;-1570
01;GL;01;01-01-6070-01;2009/12/01;2009/12/31;USD;0;0;-1570;0;0;-1570
01;GL;01;01-01-6070-01;2010/03/01;2010/03/31;USD;325;0;-325;325;0;-325
01;GL;01;01-01-6070-01;2010/04/01;2010/04/30;USD;0;0;-325;0;0;-325
01;GL;01;01-01-2460-01;2006/10/01;2006/10/31;USD;50;50;0;50;50;0
01;GL;01;01-01-2470-01;2005/12/01;2005/12/31;USD;0;216.74;216.74;0;216.74;216.74
01;GL;01;01-01-2470-01;2008/01/01;2008/01/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/02/01;2008/02/29;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2009/06/01;2009/06/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2009/07/01;2009/07/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2009/08/01;2009/08/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2009/09/01;2009/09/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2009/10/01;2009/10/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2009/11/01;2009/11/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2010/03/01;2010/03/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-1215-01;2008/09/01;2008/09/30;USD;9739.23;1844.73;-30338.51;9739.23;1844.73;-30338.51
01;GL;01;01-01-4060-01;2009/10/01;2009/10/31;USD;0;9384.99;51380;0;9384.99;51380
01;GL;01;01-01-4060-01;2009/11/01;2009/11/30;USD;0;0;51380;0;0;51380
01;GL;01;01-01-2370-01;2012/09/01;2012/09/30;USD;0;0;-1014.64;0;0;-1014.64
01;GL;01;01-01-2370-01;2012/10/01;2012/10/31;USD;0;0;-1014.64;0;0;-1014.64
01;GL;01;01-01-2370-01;2012/11/01;2012/11/30;USD;0;0;-1014.64;0;0;-1014.64
01;GL;01;01-01-2370-01;2012/12/01;2012/12/31;USD;0;0;-1014.64;0;0;-1014.64
01;GL;01;01-01-1600-01;2010/08/01;2010/08/31;USD;0;0;15000;0;0;15000
01;GL;01;01-01-1600-01;2010/09/01;2010/09/30;USD;0;0;15000;0;0;15000
01;GL;01;01-01-2365-01;2011/11/01;2011/11/30;USD;0;0;-505.22;0;0;-505.22
01;GL;02;01-02-1240-01;2011/10/01;2011/10/31;USD;0;0;-790.49;0;0;-790.49
01;GL;02;01-02-1240-01;2011/11/01;2011/11/30;USD;0;0;-790.49;0;0;-790.49
01;GL;02;01-02-1240-01;2011/12/01;2011/12/31;USD;0;0;-790.49;0;0;-790.49
01;GL;01;01-01-8920-01;2008/03/01;2008/03/31;USD;56.2;0;-56.2;56.2;0;-56.2
01;GL;01;01-01-8920-01;2008/04/01;2008/04/30;USD;0;0;-56.2;0;0;-56.2
01;GL;01;01-01-8920-01;2008/05/01;2008/05/31;USD;0;0;-56.2;0;0;-56.2
01;GL;01;01-01-8920-01;2008/06/01;2008/06/30;USD;24.75;0;-80.95;24.75;0;-80.95
01;GL;01;01-01-8920-01;2009/11/01;2009/11/30;USD;0;0;-26.2;0;0;-26.2
01;GL;01;01-01-8920-01;2009/12/01;2009/12/31;USD;24.63;0;-50.83;24.63;0;-50.83
01;GL;02;01-02-1240-01;2011/07/01;2011/07/31;USD;0;0;-790.49;0;0;-790.49
01;GL;02;01-02-1240-01;2011/08/01;2011/08/31;USD;0;0;-790.49;0;0;-790.49
01;GL;02;01-02-1240-01;2011/09/01;2011/09/30;USD;0;0;-790.49;0;0;-790.49
01;GL;01;01-01-1000-01;2011/12/01;2011/12/31;USD;0;0;-4201841.47;0;0;-4201841.47
01;GL;01;01-01-1100-01;2009/02/01;2009/02/28;USD;0;0;-50000;0;0;-50000
01;GL;01;01-01-2470-01;2006/05/01;2006/05/31;USD;0;0;624.22;0;0;624.22
01;GL;01;01-01-2470-01;2006/06/01;2006/06/30;USD;0;0;624.22;0;0;624.22
01;GL;01;01-01-2470-01;2009/03/01;2009/03/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-4000-01;2011/09/01;2011/09/30;USD;0;0;496000;0;0;496000
01;GL;01;01-01-4000-01;2011/10/01;2011/10/31;USD;0;0;496000;0;0;496000
01;GL;01;01-01-4000-01;2011/11/01;2011/11/30;USD;0;0;496000;0;0;496000
01;GL;01;01-01-4000-01;2011/12/01;2011/12/31;USD;0;0;496000;0;0;496000
01;GL;01;01-01-4000-01;2004/01/01;2004/12/31;USD;0;9000;9000;0;9000;9000
01;GL;01;01-01-4005-01;2009/03/01;2009/03/31;USD;0;0;31084.94;0;0;31084.94
01;GL;01;01-01-4005-01;2009/04/01;2009/04/30;USD;0;0;31084.94;0;0;31084.94
01;GL;01;01-01-4005-01;2009/05/01;2009/05/31;USD;0;0;31084.94;0;0;31084.94
01;GL;01;01-01-6750-01;2007/11/01;2007/11/30;USD;0;0;-1000;0;0;-1000
01;GL;01;01-01-6750-01;2007/12/01;2007/12/31;USD;0;0;-1000;0;0;-1000
01;GL;01;01-01-2700-01;2006/10/01;2006/10/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2006/11/01;2006/11/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2006/12/01;2006/12/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/01/01;2007/01/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/02/01;2007/02/28;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/03/01;2007/03/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/04/01;2007/04/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/05/01;2007/05/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/06/01;2007/06/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/07/01;2007/07/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/08/01;2007/08/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/09/01;2007/09/30;USD;0;0;5000;0;0;5000
01;GL;01;01-01-2700-01;2007/10/01;2007/10/31;USD;0;0;5000;0;0;5000
01;GL;01;01-01-1250-01;2009/08/01;2009/08/31;USD;33844;33844;0;33844;33844;0
01;GL;01;01-01-1250-01;2009/11/01;2009/11/30;USD;0;0;869.99;0;0;869.99
01;GL;01;01-01-1250-01;2010/02/01;2010/02/28;USD;0;0;869.99;0;0;869.99
01;GL;01;01-01-1250-01;2010/03/01;2010/03/31;USD;3384.4;3384.4;869.99;3384.4;3384.4;869.99
01;GL;01;01-01-1250-01;2010/04/01;2010/04/30;USD;0;0;869.99;0;0;869.99
01;GL;01;01-01-1250-01;2010/05/01;2010/05/31;USD;0;0;869.99;0;0;869.99
01;GL;01;01-01-1450-01;2006/10/01;2006/10/31;USD;0;41671.72;41682.79;0;41671.72;41682.79
01;GL;01;01-01-1450-01;2006/11/01;2006/11/30;USD;0;0;41682.79;0;0;41682.79
01;GL;01;01-01-1450-01;2006/12/01;2006/12/31;USD;0;23.51;41706.3;0;23.51;41706.3
01;GL;01;01-01-1450-01;2007/01/01;2007/01/31;USD;0;33.88;41740.18;0;33.88;41740.18
01;GL;01;01-01-1450-01;2007/02/01;2007/02/28;USD;0;0.44;41740.62;0;0.44;41740.62
01;GL;01;01-01-1450-01;2007/03/01;2007/03/31;USD;0;0;41740.62;0;0;41740.62
01;GL;01;01-01-1450-01;2007/04/01;2007/04/30;USD;0;64.61;41805.23;0;64.61;41805.23
01;GL;01;01-01-1450-01;2007/05/01;2007/05/31;USD;3506.42;1999.86;40298.67;3506.42;1999.86;40298.67
01;GL;01;01-01-1450-01;2007/06/01;2007/06/30;USD;0;0;40298.67;0;0;40298.67
01;GL;01;01-01-1450-01;2007/07/01;2007/07/31;USD;0;0;40298.67;0;0;40298.67
01;GL;01;01-01-1450-01;2007/08/01;2007/08/31;USD;40000.56;0;298.11;40000.56;0;298.11
01;GL;01;01-01-1210-01;2009/11/01;2009/11/30;USD;50000;45250;-283264.37;50000;45250;-283264.37
01;GL;01;01-01-1210-01;2009/12/01;2009/12/31;USD;25634;25634;-283264.37;25634;25634;-283264.37
01;GL;01;01-01-1210-01;2010/01/01;2010/01/31;USD;50012.82;45250;-288027.19;50012.82;45250;-288027.19
01;GL;01;01-01-1210-01;2010/02/01;2010/02/28;USD;50000;45250;-292777.19;50000;45250;-292777.19
01;GL;01;01-01-1210-01;2010/03/01;2010/03/31;USD;24601.09;24588.78;-292789.5;24601.09;24588.78;-292789.5
01;GL;01;01-01-1210-01;2010/04/01;2010/04/30;USD;72000;67250;-297539.5;72000;67250;-297539.5
01;GL;01;01-01-1210-01;2010/05/01;2010/05/31;USD;50000;45250;-302289.5;50000;45250;-302289.5
01;GL;01;01-01-1210-01;2010/06/01;2010/06/30;USD;58795.7;50497.5;-310587.7;58795.7;50497.5;-310587.7
01;GL;01;01-01-1210-01;2010/07/01;2010/07/31;USD;100817;6408.5;-404996.2;100817;6408.5;-404996.2
01;GL;01;01-01-1210-01;2010/08/01;2010/08/31;USD;66000;6408.5;-464587.7;66000;6408.5;-464587.7
01;GL;01;01-01-1210-01;2010/09/01;2010/09/30;USD;171280.82;324451;-311417.52;171280.82;324451;-311417.52
01;GL;01;01-01-2370-01;2009/11/01;2009/11/30;USD;12;0;-12;12;0;-12
01;GL;01;01-01-2370-01;2009/12/01;2009/12/31;USD;392;0;-404;392;0;-404
01;GL;01;01-01-2370-01;2010/01/01;2010/01/31;USD;0;0;-404;0;0;-404
01;GL;01;01-01-2370-01;2010/02/01;2010/02/28;USD;0;0;-404;0;0;-404
01;GL;01;01-01-2370-01;2010/03/01;2010/03/31;USD;10.64;0;-414.64;10.64;0;-414.64
01;GL;01;01-01-2370-01;2010/04/01;2010/04/30;USD;0;0;-414.64;0;0;-414.64
01;GL;01;01-01-2370-01;2010/05/01;2010/05/31;USD;0;0;-414.64;0;0;-414.64
01;GL;01;01-01-2370-01;2010/06/01;2010/06/30;USD;0;0;-414.64;0;0;-414.64
01;GL;01;01-01-1460-01;2009/10/01;2009/10/31;USD;590.12;0;-1724.72;590.12;0;-1724.72
01;GL;01;01-01-1460-01;2009/11/01;2009/11/30;USD;43.66;0;-1768.38;43.66;0;-1768.38
01;GL;01;01-01-1460-01;2009/12/01;2009/12/31;USD;0;0;-1768.38;0;0;-1768.38
01;GL;01;01-01-1460-01;2010/01/01;2010/01/31;USD;0;0;-1768.38;0;0;-1768.38
01;GL;01;01-01-1460-01;2010/02/01;2010/02/28;USD;0;0;-1768.38;0;0;-1768.38
01;GL;01;01-01-1460-01;2010/03/01;2010/03/31;USD;28.31;0;-1796.69;28.31;0;-1796.69
01;GL;01;01-01-1460-01;2010/04/01;2010/04/30;USD;0;0;-1796.69;0;0;-1796.69
01;GL;01;01-01-1460-01;2010/05/01;2010/05/31;USD;0;0;-1796.69;0;0;-1796.69
01;GL;01;01-01-1460-01;2010/06/01;2010/06/30;USD;0;0;-1796.69;0;0;-1796.69
01;GL;01;01-01-1460-01;2010/07/01;2010/07/31;USD;0;0;-1796.69;0;0;-1796.69
01;GL;01;01-01-1460-01;2010/08/01;2010/08/31;USD;2183;0;-3979.69;2183;0;-3979.69
01;GL;01;01-01-2365-01;2011/12/01;2011/12/31;USD;0;0;-505.22;0;0;-505.22
01;GL;01;01-01-2460-01;2011/07/01;2011/07/31;USD;0;0;-870;0;0;-870
01;GL;01;01-01-2460-01;2011/08/01;2011/08/31;USD;0;0;-870;0;0;-870
01;GL;01;01-01-2460-01;2011/09/01;2011/09/30;USD;0;0;-870;0;0;-870
01;GL;01;01-01-2460-01;2011/10/01;2011/10/31;USD;0;0;-870;0;0;-870
01;GL;01;01-01-2460-01;2011/11/01;2011/11/30;USD;0;0;-870;0;0;-870
01;GL;01;01-01-8930-01;2006/08/01;2006/08/31;USD;0;0;-5;0;0;-5
01;GL;01;01-01-8930-01;2006/09/01;2006/09/30;USD;0;0;-5;0;0;-5
01;GL;01;01-01-8930-01;2006/10/01;2006/10/31;USD;0;0;-5;0;0;-5
01;GL;01;01-01-8930-01;2006/11/01;2006/11/30;USD;0;0;-5;0;0;-5
01;GL;02;01-02-4000-01;2010/11/01;2010/11/30;USD;0;0;21.98;0;0;21.98
01;GL;02;01-02-4000-01;2010/12/01;2010/12/31;USD;0;0;21.98;0;0;21.98
01;GL;01;01-01-2460-01;2007/02/01;2007/02/28;USD;50;51.25;1.25;50;51.25;1.25
01;GL;01;01-01-2460-01;2007/03/01;2007/03/31;USD;0;0;1.25;0;0;1.25
01;GL;01;01-01-2460-01;2007/04/01;2007/04/30;USD;0;0;1.25;0;0;1.25
01;GL;01;01-01-2460-01;2007/05/01;2007/05/31;USD;3879.63;3878.38;0;3879.63;3878.38;0
01;GL;01;01-01-1280-01;2008/03/01;2008/03/31;USD;16.38;16.38;0;16.38;16.38;0
01;GL;01;01-01-6000-01;2006/09/01;2006/09/30;USD;0;0;-3498.78;0;0;-3498.78
01;GL;01;01-01-6000-01;2006/10/01;2006/10/31;USD;0;100;-3398.78;0;100;-3398.78
01;GL;01;01-01-6000-01;2006/11/01;2006/11/30;USD;100;0;-3498.78;100;0;-3498.78
01;GL;01;01-01-6000-01;2006/12/01;2006/12/31;USD;8840;0;-12338.78;8840;0;-12338.78
01;GL;01;01-01-6000-01;2007/01/01;2007/01/31;USD;2000;0;-2000;2000;0;-2000
01;GL;01;01-01-6000-01;2007/02/01;2007/02/28;USD;3000;0;-5000;3000;0;-5000
01;GL;01;01-01-6000-01;2007/12/01;2007/12/31;USD;0;0;-6599;0;0;-6599
01;GL;01;01-01-2460-01;2011/12/01;2011/12/31;USD;0;0;-870;0;0;-870
01;GL;01;01-01-2000-01;2009/03/01;2009/03/31;USD;0;0;2799.98;0;0;2799.98
01;GL;01;01-01-2000-01;2009/04/01;2009/04/30;USD;50000;50000;2799.98;50000;50000;2799.98
01;GL;01;01-01-2000-01;2009/05/01;2009/05/31;USD;152799.98;150000;0;152799.98;150000;0
01;GL;01;01-01-2000-01;2009/06/01;2009/06/30;USD;185199.79;185199.79;0;185199.79;185199.79;0
01;GL;01;01-01-2000-01;2009/08/01;2009/08/31;USD;48100;48100;0;48100;48100;0
01;GL;01;01-01-2000-01;2009/09/01;2009/09/30;USD;114345.5;114345.5;0;114345.5;114345.5;0
01;GL;01;01-01-2000-01;2009/10/01;2009/10/31;USD;8310.12;8310.12;0;8310.12;8310.12;0
01;GL;01;01-01-2000-01;2009/11/01;2009/11/30;USD;50000;50712;712;50000;50712;712
01;GL;01;01-01-2000-01;2009/12/01;2009/12/31;USD;15831.63;15119.63;0;15831.63;15119.63;0
01;GL;01;01-01-2480-01;2011/01/01;2011/01/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/02/01;2011/02/28;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/03/01;2011/03/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/04/01;2011/04/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/05/01;2011/05/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/06/01;2011/06/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/07/01;2011/07/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/08/01;2011/08/31;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/09/01;2011/09/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2480-01;2011/10/01;2011/10/31;USD;0;0;200;0;0;200
01;GL;01;01-01-1220-01;2009/08/01;2009/08/31;USD;0;0;-2587.16;0;0;-2587.16
01;GL;01;01-01-1220-01;2009/09/01;2009/09/30;USD;2139.11;881.55;-3844.72;2139.11;881.55;-3844.72
01;GL;01;01-01-1220-01;2009/10/01;2009/10/31;USD;333.24;230.71;-3947.25;333.24;230.71;-3947.25
01;GL;01;01-01-1220-01;2011/01/01;2011/01/31;USD;0;0;-3959.81;0;0;-3959.81
01;GL;01;01-01-4900-01;2008/03/01;2008/03/31;USD;0;7.06;7.06;0;7.06;7.06
01;GL;01;01-01-4900-01;2008/04/01;2008/04/30;USD;0;22.2;29.26;0;22.2;29.26
01;GL;01;01-01-4900-01;2008/05/01;2008/05/31;USD;0;0;29.26;0;0;29.26
01;GL;01;01-01-4900-01;2008/06/01;2008/06/30;USD;0;296.47;325.73;0;296.47;325.73
01;GL;01;01-01-4900-01;2008/07/01;2008/07/31;USD;0;0;325.73;0;0;325.73
01;GL;01;01-01-4900-01;2008/08/01;2008/08/31;USD;0;0;325.73;0;0;325.73
01;GL;01;01-01-4900-01;2008/09/01;2008/09/30;USD;0;1373;1698.73;0;1373;1698.73
01;GL;01;01-01-2480-01;2011/11/01;2011/11/30;USD;0;0;200;0;0;200
01;GL;01;01-01-2460-01;2005/12/01;2005/12/31;USD;20373.79;20345.4;-28.39;20373.79;20345.4;-28.39
01;GL;01;01-01-2460-01;2012/12/01;2012/12/31;USD;0;0;-870;0;0;-870
01;GL;01;01-01-2470-01;2008/03/01;2008/03/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/04/01;2008/04/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/05/01;2008/05/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/06/01;2008/06/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/07/01;2008/07/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/08/01;2008/08/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/09/01;2008/09/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/10/01;2008/10/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/11/01;2008/11/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2008/12/01;2008/12/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2012/02/01;2012/02/29;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2012/03/01;2012/03/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2012/04/01;2012/04/30;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-2470-01;2012/05/01;2012/05/31;USD;0;0;631.35;0;0;631.35
01;GL;01;01-01-3030-01;2006/01/01;2006/01/31;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2006/02/01;2006/02/28;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2006/03/01;2006/03/31;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2006/04/01;2006/04/30;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-3030-01;2006/05/01;2006/05/31;USD;0;0;23457.13;0;0;23457.13
01;GL;01;01-01-4000-01;2008/05/01;2008/05/31;USD;0;77250;408857.85;0;77250;408857.85
01;GL;01;01-01-4000-01;2008/08/01;2008/08/31;USD;0;77250;633138.47;0;77250;633138.47
01;GL;01;01-01-4000-01;2008/09/01;2008/09/30;USD;0.01;84591;717729.46;0.01;84591;717729.46
01;GL;01;01-01-4000-01;2008/10/01;2008/10/31;USD;0;92623.34;810352.8;0;92623.34;810352.8
01;GL;01;01-01-4000-01;2008/11/01;2008/11/30;USD;0;49455;859807.8;0;49455;859807.8
01;GL;01;01-01-4000-01;2008/12/01;2008/12/31;USD;0;214392.18;1074199.98;0;214392.18;1074199.98
01;GL;01;01-01-4000-01;2009/01/01;2009/01/31;USD;30991.89;81080.99;50089.1;30991.89;81080.99;50089.1
01;GL;01;01-01-4000-01;2009/02/01;2009/02/28;USD;0;77250;127339.1;0;77250;127339.1
01;GL;01;01-01-4000-01;2009/03/01;2009/03/31;USD;0;77250;204589.1;0;77250;204589.1
